EmployeeKey,DateKey,WorkedHours,WorkedDays,Salary,HeadcountFlag,TenureMonths,DepartmentKey,PositionKey,date_fk
207.0,20230601.0,173.17,0.0,0.0,1.0,17.0,2.0,22.0,
207.0,20250401.0,0.0,0.0,0.0,1.0,39.0,2.0,22.0,
207.0,20221201.0,179.83,0.0,0.0,1.0,11.0,2.0,22.0,
207.0,20220301.0,194.62,0.0,0.0,1.0,1.0,2.0,22.0,
207.0,20221101.0,199.7,0.0,0.0,1.0,10.0,2.0,22.0,
207.0,20220201.0,171.34,0.0,0.0,1.0,1.0,2.0,22.0,
207.0,20240101.0,179.01,0.0,0.0,1.0,24.0,2.0,22.0,
207.0,20240501.0,197.66,0.0,0.0,1.0,28.0,2.0,22.0,
207.0,20220101.0,181.83,0.0,0.0,1.0,0.0,2.0,22.0,
207.0,20220901.0,90.72,0.0,0.0,1.0,8.0,2.0,22.0,
208.0,20250101.0,183.37,0.0,0.0,1.0,36.0,1.0,3.0,
208.0,20250101.0,133.47,0.0,0.0,1.0,36.0,1.0,3.0,
208.0,20231001.0,201.55,0.0,0.0,1.0,21.0,1.0,3.0,
208.0,20220101.0,158.48,0.0,0.0,1.0,0.0,1.0,3.0,
208.0,20230401.0,143.11,0.0,0.0,1.0,15.0,1.0,3.0,
208.0,20230301.0,173.89,0.0,0.0,1.0,14.0,1.0,3.0,
208.0,20250501.0,207.25,0.0,0.0,1.0,40.0,1.0,3.0,
208.0,20230101.0,192.57,0.0,0.0,1.0,12.0,1.0,3.0,
208.0,20240801.0,91.92,0.0,0.0,1.0,31.0,1.0,3.0,
208.0,20241101.0,215.2,0.0,0.0,1.0,34.0,1.0,3.0,
208.0,20220501.0,183.65,0.0,0.0,1.0,4.0,1.0,3.0,
208.0,20241001.0,231.01,0.0,0.0,1.0,33.0,1.0,3.0,
208.0,20240601.0,186.31,0.0,0.0,1.0,29.0,1.0,3.0,
208.0,20250301.0,153.79,0.0,0.0,1.0,38.0,1.0,3.0,
208.0,20230201.0,183.06,0.0,0.0,1.0,13.0,1.0,3.0,
208.0,20240201.0,188.04,0.0,0.0,1.0,25.0,1.0,3.0,
208.0,20230101.0,195.2,0.0,0.0,1.0,12.0,1.0,3.0,
208.0,20240301.0,149.49,0.0,0.0,1.0,26.0,1.0,3.0,
208.0,20220401.0,138.93,0.0,0.0,1.0,3.0,1.0,3.0,
208.0,20220601.0,200.02,0.0,0.0,1.0,5.0,1.0,3.0,
208.0,20241201.0,165.62,0.0,0.0,1.0,35.0,1.0,3.0,
208.0,20230801.0,87.56,0.0,0.0,1.0,19.0,1.0,3.0,
208.0,20240901.0,187.05,0.0,0.0,1.0,32.0,1.0,3.0,
208.0,20231201.0,132.4,0.0,0.0,1.0,23.0,1.0,3.0,
208.0,20221001.0,190.81,0.0,0.0,1.0,9.0,1.0,3.0,
208.0,20240101.0,203.87,0.0,0.0,1.0,24.0,1.0,3.0,
208.0,20230501.0,189.06,0.0,0.0,1.0,16.0,1.0,3.0,
208.0,20250601.0,173.41,0.0,0.0,1.0,41.0,1.0,3.0,
208.0,20230901.0,150.08,0.0,0.0,1.0,20.0,1.0,3.0,
208.0,20240401.0,150.94,0.0,0.0,1.0,27.0,1.0,3.0,
208.0,20231101.0,192.88,0.0,0.0,1.0,22.0,1.0,3.0,
208.0,20250201.0,187.12,0.0,0.0,1.0,37.0,1.0,3.0,
208.0,20230601.0,152.07,0.0,0.0,1.0,17.0,1.0,3.0,
208.0,20250401.0,189.95,0.0,0.0,1.0,39.0,1.0,3.0,
208.0,20221201.0,131.1,0.0,0.0,1.0,11.0,1.0,3.0,
208.0,20220301.0,202.54,0.0,0.0,1.0,1.0,1.0,3.0,
208.0,20221101.0,175.97,0.0,0.0,1.0,10.0,1.0,3.0,
208.0,20220201.0,171.96,0.0,0.0,1.0,1.0,1.0,3.0,
208.0,20240101.0,182.3,0.0,0.0,1.0,24.0,1.0,3.0,
208.0,20240501.0,191.92,0.0,0.0,1.0,28.0,1.0,3.0,
208.0,20220101.0,197.02,0.0,0.0,1.0,0.0,1.0,3.0,
208.0,20220901.0,192.1,0.0,0.0,1.0,8.0,1.0,3.0,
209.0,20250101.0,180.77,0.0,0.0,1.0,12.0,1.0,3.0,
209.0,20250101.0,127.86,0.0,0.0,1.0,12.0,1.0,3.0,
209.0,20250501.0,195.72,0.0,0.0,1.0,16.0,1.0,3.0,
209.0,20240801.0,0.0,0.0,0.0,1.0,7.0,1.0,3.0,
209.0,20241101.0,114.24,0.0,0.0,1.0,10.0,1.0,3.0,
209.0,20241001.0,0.0,0.0,0.0,1.0,9.0,1.0,3.0,
209.0,20240601.0,158.45,0.0,0.0,1.0,5.0,1.0,3.0,
209.0,20250301.0,148.2,0.0,0.0,1.0,14.0,1.0,3.0,
209.0,20240201.0,132.95,0.0,0.0,1.0,1.0,1.0,3.0,
209.0,20240301.0,138.02,0.0,0.0,1.0,2.0,1.0,3.0,
209.0,20241201.0,165.05,0.0,0.0,1.0,11.0,1.0,3.0,
209.0,20240101.0,187.74,0.0,0.0,1.0,0.0,1.0,3.0,
209.0,20250601.0,173.24,0.0,0.0,1.0,17.0,1.0,3.0,
209.0,20240401.0,154.66,0.0,0.0,1.0,3.0,1.0,3.0,
209.0,20250201.0,164.92,0.0,0.0,1.0,13.0,1.0,3.0,
209.0,20250401.0,198.21,0.0,0.0,1.0,15.0,1.0,3.0,
209.0,20240101.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,
209.0,20240501.0,188.54,0.0,0.0,1.0,4.0,1.0,3.0,
512.0,20220101.0,194.93,0.0,0.0,1.0,0.0,1.0,1.0,
512.0,20230301.0,26.38,0.0,0.0,1.0,14.0,1.0,1.0,
512.0,20230101.0,182.49,0.0,0.0,1.0,12.0,1.0,1.0,
512.0,20220501.0,179.68,0.0,0.0,1.0,4.0,1.0,1.0,
512.0,20230201.0,157.06,0.0,0.0,1.0,13.0,1.0,1.0,
512.0,20220401.0,140.64,0.0,0.0,1.0,3.0,1.0,1.0,
512.0,20220601.0,197.98,0.0,0.0,1.0,5.0,1.0,1.0,
512.0,20221001.0,172.42,0.0,0.0,1.0,9.0,1.0,1.0,
512.0,20221201.0,145.86,0.0,0.0,1.0,11.0,1.0,1.0,
512.0,20220301.0,187.1,0.0,0.0,1.0,1.0,1.0,1.0,
512.0,20221101.0,190.62,0.0,0.0,1.0,10.0,1.0,1.0,
512.0,20220201.0,178.64,0.0,0.0,1.0,1.0,1.0,1.0,
512.0,20220101.0,152.24,0.0,0.0,1.0,0.0,1.0,1.0,
512.0,20220901.0,187.42,0.0,0.0,1.0,8.0,1.0,1.0,
513.0,20220101.0,144.0,0.0,0.0,1.0,0.0,3.0,17.0,
513.0,20230301.0,27.0,0.0,0.0,1.0,14.0,3.0,17.0,
513.0,20230101.0,198.0,0.0,0.0,1.0,12.0,3.0,17.0,
513.0,20220501.0,180.0,0.0,0.0,1.0,4.0,3.0,17.0,
513.0,20230201.0,171.0,0.0,0.0,1.0,13.0,3.0,17.0,
513.0,20220401.0,149.0,0.0,0.0,1.0,3.0,3.0,17.0,
513.0,20220601.0,198.0,0.0,0.0,1.0,5.0,3.0,17.0,
513.0,20221001.0,189.0,0.0,0.0,1.0,9.0,3.0,17.0,
513.0,20221201.0,153.0,0.0,0.0,1.0,11.0,3.0,17.0,
513.0,20220301.0,189.0,0.0,0.0,1.0,1.0,3.0,17.0,
513.0,20221101.0,198.0,0.0,0.0,1.0,10.0,3.0,17.0,
513.0,20220201.0,180.0,0.0,0.0,1.0,1.0,3.0,17.0,
513.0,20220101.0,189.0,0.0,0.0,1.0,0.0,3.0,17.0,
513.0,20220901.0,198.0,0.0,0.0,1.0,8.0,3.0,17.0,
424.0,20231001.0,198.0,0.0,0.0,1.0,21.0,3.0,13.0,
424.0,20220101.0,144.0,0.0,0.0,1.0,0.0,3.0,13.0,
424.0,20230401.0,129.5,0.0,0.0,1.0,15.0,3.0,13.0,
424.0,20230301.0,180.5,0.0,0.0,1.0,14.0,3.0,13.0,
424.0,20230101.0,198.0,0.0,0.0,1.0,12.0,3.0,13.0,
424.0,20220501.0,180.0,0.0,0.0,1.0,4.0,3.0,13.0,
424.0,20240601.0,0.0,0.0,0.0,1.0,29.0,3.0,13.0,
424.0,20230201.0,153.0,0.0,0.0,1.0,13.0,3.0,13.0,
424.0,20240201.0,189.0,0.0,0.0,1.0,25.0,3.0,13.0,
424.0,20230101.0,135.0,0.0,0.0,1.0,12.0,3.0,13.0,
424.0,20240301.0,107.5,0.0,0.0,1.0,26.0,3.0,13.0,
424.0,20220401.0,149.0,0.0,0.0,1.0,3.0,3.0,13.0,
424.0,20220601.0,198.0,0.0,0.0,1.0,5.0,3.0,13.0,
424.0,20230801.0,117.0,0.0,0.0,1.0,19.0,3.0,13.0,
424.0,20231201.0,126.0,0.0,0.0,1.0,23.0,3.0,13.0,
424.0,20221001.0,184.5,0.0,0.0,1.0,9.0,3.0,13.0,
424.0,20230501.0,198.0,0.0,0.0,1.0,16.0,3.0,13.0,
424.0,20230901.0,171.0,0.0,0.0,1.0,20.0,3.0,13.0,
424.0,20240401.0,109.5,0.0,0.0,1.0,27.0,3.0,13.0,
424.0,20231101.0,198.0,0.0,0.0,1.0,22.0,3.0,13.0,
424.0,20230601.0,169.0,0.0,0.0,1.0,17.0,3.0,13.0,
424.0,20221201.0,153.0,0.0,0.0,1.0,11.0,3.0,13.0,
424.0,20220301.0,207.0,0.0,0.0,1.0,1.0,3.0,13.0,
424.0,20221101.0,198.0,0.0,0.0,1.0,10.0,3.0,13.0,
424.0,20220201.0,180.0,0.0,0.0,1.0,1.0,3.0,13.0,
424.0,20240101.0,162.0,0.0,0.0,1.0,24.0,3.0,13.0,
424.0,20240501.0,135.0,0.0,0.0,1.0,28.0,3.0,13.0,
424.0,20220101.0,189.0,0.0,0.0,1.0,0.0,3.0,13.0,
424.0,20220901.0,193.5,0.0,0.0,1.0,8.0,3.0,13.0,
210.0,20250101.0,180.0,0.0,0.0,1.0,36.0,3.0,14.0,
210.0,20250101.0,126.0,0.0,0.0,1.0,36.0,3.0,14.0,
210.0,20231001.0,198.0,0.0,0.0,1.0,21.0,3.0,14.0,
210.0,20220101.0,144.0,0.0,0.0,1.0,0.0,3.0,14.0,
210.0,20230401.0,129.5,0.0,0.0,1.0,15.0,3.0,14.0,
210.0,20230301.0,180.5,0.0,0.0,1.0,14.0,3.0,14.0,
210.0,20250501.0,180.0,0.0,0.0,1.0,40.0,3.0,14.0,
210.0,20230101.0,198.0,0.0,0.0,1.0,12.0,3.0,14.0,
210.0,20240801.0,135.0,0.0,0.0,1.0,31.0,3.0,14.0,
210.0,20241101.0,180.0,0.0,0.0,1.0,34.0,3.0,14.0,
210.0,20220501.0,180.0,0.0,0.0,1.0,4.0,3.0,14.0,
210.0,20241001.0,207.0,0.0,0.0,1.0,33.0,3.0,14.0,
210.0,20240601.0,171.0,0.0,0.0,1.0,29.0,3.0,14.0,
210.0,20250301.0,133.0,0.0,0.0,1.0,38.0,3.0,14.0,
210.0,20230201.0,180.0,0.0,0.0,1.0,13.0,3.0,14.0,
210.0,20240201.0,189.0,0.0,0.0,1.0,25.0,3.0,14.0,
210.0,20230101.0,171.0,0.0,0.0,1.0,12.0,3.0,14.0,
210.0,20240301.0,145.0,0.0,0.0,1.0,26.0,3.0,14.0,
210.0,20220401.0,149.0,0.0,0.0,1.0,3.0,3.0,14.0,
210.0,20220601.0,198.0,0.0,0.0,1.0,5.0,3.0,14.0,
210.0,20241201.0,126.0,0.0,0.0,1.0,35.0,3.0,14.0,
210.0,20230801.0,126.0,0.0,0.0,1.0,19.0,3.0,14.0,
210.0,20240901.0,189.0,0.0,0.0,1.0,32.0,3.0,14.0,
210.0,20231201.0,126.0,0.0,0.0,1.0,23.0,3.0,14.0,
210.0,20221001.0,189.0,0.0,0.0,1.0,9.0,3.0,14.0,
210.0,20240101.0,153.0,0.0,0.0,1.0,24.0,3.0,14.0,
210.0,20230501.0,198.0,0.0,0.0,1.0,16.0,3.0,14.0,
210.0,20250601.0,177.0,0.0,0.0,1.0,41.0,3.0,14.0,
210.0,20230901.0,180.0,0.0,0.0,1.0,20.0,3.0,14.0,
210.0,20240401.0,140.5,0.0,0.0,1.0,27.0,3.0,14.0,
210.0,20231101.0,198.0,0.0,0.0,1.0,22.0,3.0,14.0,
210.0,20250201.0,180.0,0.0,0.0,1.0,37.0,3.0,14.0,
210.0,20230601.0,160.0,0.0,0.0,1.0,17.0,3.0,14.0,
210.0,20250401.0,180.0,0.0,0.0,1.0,39.0,3.0,14.0,
210.0,20221201.0,135.0,0.0,0.0,1.0,11.0,3.0,14.0,
210.0,20220301.0,207.0,0.0,0.0,1.0,1.0,3.0,14.0,
210.0,20221101.0,198.0,0.0,0.0,1.0,10.0,3.0,14.0,
210.0,20220201.0,180.0,0.0,0.0,1.0,1.0,3.0,14.0,
210.0,20240101.0,162.0,0.0,0.0,1.0,24.0,3.0,14.0,
210.0,20240501.0,198.0,0.0,0.0,1.0,28.0,3.0,14.0,
210.0,20220101.0,189.0,0.0,0.0,1.0,0.0,3.0,14.0,
210.0,20220901.0,198.0,0.0,0.0,1.0,8.0,3.0,14.0,
211.0,20250101.0,194.34,0.0,0.0,1.0,36.0,1.0,3.0,
211.0,20250101.0,153.1,0.0,0.0,1.0,36.0,1.0,3.0,
211.0,20231001.0,185.02,0.0,0.0,1.0,21.0,1.0,3.0,
211.0,20220101.0,171.13,0.0,0.0,1.0,0.0,1.0,3.0,
211.0,20230401.0,130.95,0.0,0.0,1.0,15.0,1.0,3.0,
211.0,20230301.0,182.15,0.0,0.0,1.0,14.0,1.0,3.0,
211.0,20250501.0,211.5,0.0,0.0,1.0,40.0,1.0,3.0,
211.0,20230101.0,222.2,0.0,0.0,1.0,12.0,1.0,3.0,
211.0,20240801.0,109.95,0.0,0.0,1.0,31.0,1.0,3.0,
211.0,20241101.0,192.63,0.0,0.0,1.0,34.0,1.0,3.0,
211.0,20220501.0,162.57,0.0,0.0,1.0,4.0,1.0,3.0,
211.0,20241001.0,234.14,0.0,0.0,1.0,33.0,1.0,3.0,
211.0,20240601.0,180.08,0.0,0.0,1.0,29.0,1.0,3.0,
211.0,20250301.0,148.48,0.0,0.0,1.0,38.0,1.0,3.0,
211.0,20230201.0,181.56,0.0,0.0,1.0,13.0,1.0,3.0,
211.0,20240201.0,172.7,0.0,0.0,1.0,25.0,1.0,3.0,
211.0,20230101.0,173.77,0.0,0.0,1.0,12.0,1.0,3.0,
211.0,20240301.0,121.38,0.0,0.0,1.0,26.0,1.0,3.0,
211.0,20220401.0,140.99,0.0,0.0,1.0,3.0,1.0,3.0,
211.0,20220601.0,187.41,0.0,0.0,1.0,5.0,1.0,3.0,
211.0,20241201.0,161.78,0.0,0.0,1.0,35.0,1.0,3.0,
211.0,20230801.0,105.68,0.0,0.0,1.0,19.0,1.0,3.0,
211.0,20240901.0,190.14,0.0,0.0,1.0,32.0,1.0,3.0,
211.0,20231201.0,130.79,0.0,0.0,1.0,23.0,1.0,3.0,
211.0,20221001.0,189.18,0.0,0.0,1.0,9.0,1.0,3.0,
211.0,20240101.0,207.01,0.0,0.0,1.0,24.0,1.0,3.0,
211.0,20230501.0,185.57,0.0,0.0,1.0,16.0,1.0,3.0,
211.0,20250601.0,172.72,0.0,0.0,1.0,41.0,1.0,3.0,
211.0,20230901.0,180.29,0.0,0.0,1.0,20.0,1.0,3.0,
211.0,20240401.0,163.27,0.0,0.0,1.0,27.0,1.0,3.0,
211.0,20231101.0,191.2,0.0,0.0,1.0,22.0,1.0,3.0,
211.0,20250201.0,202.83,0.0,0.0,1.0,37.0,1.0,3.0,
211.0,20230601.0,170.22,0.0,0.0,1.0,17.0,1.0,3.0,
211.0,20250401.0,207.31,0.0,0.0,1.0,39.0,1.0,3.0,
211.0,20221201.0,117.56,0.0,0.0,1.0,11.0,1.0,3.0,
211.0,20220301.0,202.46,0.0,0.0,1.0,1.0,1.0,3.0,
211.0,20221101.0,187.82,0.0,0.0,1.0,10.0,1.0,3.0,
211.0,20220201.0,170.88,0.0,0.0,1.0,1.0,1.0,3.0,
211.0,20240101.0,189.66,0.0,0.0,1.0,24.0,1.0,3.0,
211.0,20240501.0,203.57,0.0,0.0,1.0,28.0,1.0,3.0,
211.0,20220101.0,192.45,0.0,0.0,1.0,0.0,1.0,3.0,
211.0,20220901.0,196.8,0.0,0.0,1.0,8.0,1.0,3.0,
212.0,20250101.0,193.86,0.0,0.0,1.0,36.0,1.0,3.0,
212.0,20250101.0,124.56,0.0,0.0,1.0,36.0,1.0,3.0,
212.0,20231001.0,203.04,0.0,0.0,1.0,21.0,1.0,3.0,
212.0,20220101.0,146.29,0.0,0.0,1.0,0.0,1.0,3.0,
212.0,20230401.0,132.62,0.0,0.0,1.0,15.0,1.0,3.0,
212.0,20230301.0,164.29,0.0,0.0,1.0,14.0,1.0,3.0,
212.0,20250501.0,166.38,0.0,0.0,1.0,40.0,1.0,3.0,
212.0,20230101.0,197.73,0.0,0.0,1.0,12.0,1.0,3.0,
212.0,20240801.0,75.57,0.0,0.0,1.0,31.0,1.0,3.0,
212.0,20241101.0,188.06,0.0,0.0,1.0,34.0,1.0,3.0,
212.0,20220501.0,160.63,0.0,0.0,1.0,4.0,1.0,3.0,
212.0,20241001.0,214.24,0.0,0.0,1.0,33.0,1.0,3.0,
212.0,20240601.0,168.73,0.0,0.0,1.0,29.0,1.0,3.0,
212.0,20250301.0,136.96,0.0,0.0,1.0,38.0,1.0,3.0,
212.0,20230201.0,173.44,0.0,0.0,1.0,13.0,1.0,3.0,
212.0,20240201.0,173.51,0.0,0.0,1.0,25.0,1.0,3.0,
212.0,20230101.0,162.65,0.0,0.0,1.0,12.0,1.0,3.0,
212.0,20240301.0,146.33,0.0,0.0,1.0,26.0,1.0,3.0,
212.0,20220401.0,136.06,0.0,0.0,1.0,3.0,1.0,3.0,
212.0,20220601.0,162.22,0.0,0.0,1.0,5.0,1.0,3.0,
212.0,20241201.0,127.34,0.0,0.0,1.0,35.0,1.0,3.0,
212.0,20230801.0,89.43,0.0,0.0,1.0,19.0,1.0,3.0,
212.0,20240901.0,187.93,0.0,0.0,1.0,32.0,1.0,3.0,
212.0,20231201.0,135.35,0.0,0.0,1.0,23.0,1.0,3.0,
212.0,20221001.0,167.11,0.0,0.0,1.0,9.0,1.0,3.0,
212.0,20240101.0,37.07,0.0,0.0,1.0,24.0,1.0,3.0,
212.0,20230501.0,187.21,0.0,0.0,1.0,16.0,1.0,3.0,
212.0,20250601.0,185.0,0.0,0.0,1.0,41.0,1.0,3.0,
212.0,20230901.0,154.62,0.0,0.0,1.0,20.0,1.0,3.0,
212.0,20240401.0,160.28,0.0,0.0,1.0,27.0,1.0,3.0,
212.0,20231101.0,183.58,0.0,0.0,1.0,22.0,1.0,3.0,
212.0,20250201.0,169.52,0.0,0.0,1.0,37.0,1.0,3.0,
212.0,20230601.0,157.56,0.0,0.0,1.0,17.0,1.0,3.0,
212.0,20250401.0,175.13,0.0,0.0,1.0,39.0,1.0,3.0,
212.0,20221201.0,127.19,0.0,0.0,1.0,11.0,1.0,3.0,
212.0,20220301.0,172.57,0.0,0.0,1.0,1.0,1.0,3.0,
212.0,20221101.0,170.22,0.0,0.0,1.0,10.0,1.0,3.0,
212.0,20220201.0,151.78,0.0,0.0,1.0,1.0,1.0,3.0,
212.0,20240101.0,167.18,0.0,0.0,1.0,24.0,1.0,3.0,
212.0,20240501.0,173.97,0.0,0.0,1.0,28.0,1.0,3.0,
212.0,20220101.0,138.26,0.0,0.0,1.0,0.0,1.0,3.0,
212.0,20220901.0,162.29,0.0,0.0,1.0,8.0,1.0,3.0,
514.0,20220101.0,171.0,0.0,0.0,1.0,0.0,3.0,14.0,
514.0,20230301.0,0.0,0.0,0.0,1.0,14.0,3.0,14.0,
514.0,20230101.0,198.0,0.0,0.0,1.0,12.0,3.0,14.0,
514.0,20220501.0,162.0,0.0,0.0,1.0,4.0,3.0,14.0,
514.0,20230201.0,99.0,0.0,0.0,1.0,13.0,3.0,14.0,
514.0,20220401.0,149.0,0.0,0.0,1.0,3.0,3.0,14.0,
514.0,20220601.0,0.0,0.0,0.0,1.0,5.0,3.0,14.0,
514.0,20221001.0,189.0,0.0,0.0,1.0,9.0,3.0,14.0,
514.0,20221201.0,153.0,0.0,0.0,1.0,11.0,3.0,14.0,
514.0,20220301.0,207.0,0.0,0.0,1.0,1.0,3.0,14.0,
514.0,20221101.0,153.0,0.0,0.0,1.0,10.0,3.0,14.0,
514.0,20220201.0,135.0,0.0,0.0,1.0,1.0,3.0,14.0,
514.0,20220101.0,189.0,0.0,0.0,1.0,0.0,3.0,14.0,
514.0,20220901.0,198.0,0.0,0.0,1.0,8.0,3.0,14.0,
613.0,20220101.0,65.13,0.0,0.0,1.0,0.0,1.0,22.0,
213.0,20250101.0,194.48,0.0,0.0,1.0,36.0,1.0,3.0,
213.0,20250101.0,143.5,0.0,0.0,1.0,36.0,1.0,3.0,
213.0,20231001.0,192.05,0.0,0.0,1.0,21.0,1.0,3.0,
213.0,20220101.0,38.62,0.0,0.0,1.0,0.0,1.0,3.0,
213.0,20230401.0,123.16,0.0,0.0,1.0,15.0,1.0,3.0,
213.0,20230301.0,162.31,0.0,0.0,1.0,14.0,1.0,3.0,
213.0,20250501.0,154.93,0.0,0.0,1.0,40.0,1.0,3.0,
213.0,20230101.0,160.25,0.0,0.0,1.0,12.0,1.0,3.0,
213.0,20240801.0,90.38,0.0,0.0,1.0,31.0,1.0,3.0,
213.0,20241101.0,205.57,0.0,0.0,1.0,34.0,1.0,3.0,
213.0,20220501.0,173.19,0.0,0.0,1.0,4.0,1.0,3.0,
213.0,20241001.0,224.48,0.0,0.0,1.0,33.0,1.0,3.0,
213.0,20240601.0,183.65,0.0,0.0,1.0,29.0,1.0,3.0,
213.0,20250301.0,156.32,0.0,0.0,1.0,38.0,1.0,3.0,
213.0,20230201.0,152.52,0.0,0.0,1.0,13.0,1.0,3.0,
213.0,20240201.0,183.66,0.0,0.0,1.0,25.0,1.0,3.0,
213.0,20230101.0,180.96,0.0,0.0,1.0,12.0,1.0,3.0,
213.0,20240301.0,143.42,0.0,0.0,1.0,26.0,1.0,3.0,
213.0,20220401.0,128.37,0.0,0.0,1.0,3.0,1.0,3.0,
213.0,20220601.0,180.96,0.0,0.0,1.0,5.0,1.0,3.0,
213.0,20241201.0,154.7,0.0,0.0,1.0,35.0,1.0,3.0,
213.0,20230801.0,79.68,0.0,0.0,1.0,19.0,1.0,3.0,
213.0,20240901.0,193.91,0.0,0.0,1.0,32.0,1.0,3.0,
213.0,20231201.0,142.41,0.0,0.0,1.0,23.0,1.0,3.0,
213.0,20221001.0,139.83,0.0,0.0,1.0,9.0,1.0,3.0,
213.0,20240101.0,205.75,0.0,0.0,1.0,24.0,1.0,3.0,
213.0,20230501.0,185.89,0.0,0.0,1.0,16.0,1.0,3.0,
213.0,20250601.0,186.28,0.0,0.0,1.0,41.0,1.0,3.0,
213.0,20230901.0,188.8,0.0,0.0,1.0,20.0,1.0,3.0,
213.0,20240401.0,163.56,0.0,0.0,1.0,27.0,1.0,3.0,
213.0,20231101.0,189.21,0.0,0.0,1.0,22.0,1.0,3.0,
213.0,20250201.0,161.42,0.0,0.0,1.0,37.0,1.0,3.0,
213.0,20230601.0,172.45,0.0,0.0,1.0,17.0,1.0,3.0,
213.0,20250401.0,198.23,0.0,0.0,1.0,39.0,1.0,3.0,
213.0,20221201.0,98.96,0.0,0.0,1.0,11.0,1.0,3.0,
213.0,20220301.0,179.65,0.0,0.0,1.0,1.0,1.0,3.0,
213.0,20221101.0,165.23,0.0,0.0,1.0,10.0,1.0,3.0,
213.0,20220201.0,186.44,0.0,0.0,1.0,1.0,1.0,3.0,
213.0,20240101.0,195.95,0.0,0.0,1.0,24.0,1.0,3.0,
213.0,20240501.0,197.16,0.0,0.0,1.0,28.0,1.0,3.0,
213.0,20220101.0,135.18,0.0,0.0,1.0,0.0,1.0,3.0,
213.0,20220901.0,0.0,0.0,0.0,1.0,8.0,1.0,3.0,
425.0,20231001.0,217.98,0.0,0.0,1.0,21.0,1.0,11.0,
425.0,20220101.0,150.42,0.0,0.0,1.0,0.0,1.0,11.0,
425.0,20230401.0,137.5,0.0,0.0,1.0,15.0,1.0,11.0,
425.0,20230301.0,172.15,0.0,0.0,1.0,14.0,1.0,11.0,
425.0,20230101.0,155.12,0.0,0.0,1.0,12.0,1.0,11.0,
425.0,20220501.0,136.01,0.0,0.0,1.0,4.0,1.0,11.0,
425.0,20230201.0,182.94,0.0,0.0,1.0,13.0,1.0,11.0,
425.0,20230101.0,200.52,0.0,0.0,1.0,12.0,1.0,11.0,
425.0,20220401.0,156.0,0.0,0.0,1.0,3.0,1.0,11.0,
425.0,20220601.0,198.32,0.0,0.0,1.0,5.0,1.0,11.0,
425.0,20230801.0,202.07,0.0,0.0,1.0,19.0,1.0,11.0,
425.0,20231201.0,204.77,0.0,0.0,1.0,23.0,1.0,11.0,
425.0,20221001.0,189.2,0.0,0.0,1.0,9.0,1.0,11.0,
425.0,20230501.0,191.34,0.0,0.0,1.0,16.0,1.0,11.0,
425.0,20230901.0,175.57,0.0,0.0,1.0,20.0,1.0,11.0,
425.0,20231101.0,199.07,0.0,0.0,1.0,22.0,1.0,11.0,
425.0,20230601.0,181.32,0.0,0.0,1.0,17.0,1.0,11.0,
425.0,20221201.0,197.54,0.0,0.0,1.0,11.0,1.0,11.0,
425.0,20220301.0,219.77,0.0,0.0,1.0,1.0,1.0,11.0,
425.0,20221101.0,187.94,0.0,0.0,1.0,10.0,1.0,11.0,
425.0,20220201.0,184.6,0.0,0.0,1.0,1.0,1.0,11.0,
425.0,20240101.0,37.02,0.0,0.0,1.0,24.0,1.0,11.0,
425.0,20220101.0,185.83,0.0,0.0,1.0,0.0,1.0,11.0,
425.0,20220901.0,221.77,0.0,0.0,1.0,8.0,1.0,11.0,
426.0,20231001.0,135.0,0.0,0.0,1.0,21.0,3.0,14.0,
426.0,20220101.0,144.0,0.0,0.0,1.0,0.0,3.0,14.0,
426.0,20230401.0,36.0,0.0,0.0,1.0,15.0,3.0,14.0,
426.0,20230301.0,0.0,0.0,0.0,1.0,14.0,3.0,14.0,
426.0,20230101.0,171.0,0.0,0.0,1.0,12.0,3.0,14.0,
426.0,20240801.0,144.0,0.0,0.0,1.0,31.0,3.0,14.0,
426.0,20241101.0,135.0,0.0,0.0,1.0,34.0,3.0,14.0,
426.0,20220501.0,180.0,0.0,0.0,1.0,4.0,3.0,14.0,
426.0,20241001.0,207.0,0.0,0.0,1.0,33.0,3.0,14.0,
426.0,20240601.0,162.0,0.0,0.0,1.0,29.0,3.0,14.0,
426.0,20230201.0,9.0,0.0,0.0,1.0,13.0,3.0,14.0,
426.0,20240201.0,180.0,0.0,0.0,1.0,25.0,3.0,14.0,
426.0,20230101.0,135.0,0.0,0.0,1.0,12.0,3.0,14.0,
426.0,20240301.0,138.5,0.0,0.0,1.0,26.0,3.0,14.0,
426.0,20220401.0,149.0,0.0,0.0,1.0,3.0,3.0,14.0,
426.0,20220601.0,198.0,0.0,0.0,1.0,5.0,3.0,14.0,
426.0,20241201.0,0.0,0.0,0.0,1.0,35.0,3.0,14.0,
426.0,20230801.0,207.0,0.0,0.0,1.0,19.0,3.0,14.0,
426.0,20240901.0,180.0,0.0,0.0,1.0,32.0,3.0,14.0,
426.0,20231201.0,185.5,0.0,0.0,1.0,23.0,3.0,14.0,
426.0,20221001.0,189.0,0.0,0.0,1.0,9.0,3.0,14.0,
426.0,20240101.0,171.0,0.0,0.0,1.0,24.0,3.0,14.0,
426.0,20230501.0,198.0,0.0,0.0,1.0,16.0,3.0,14.0,
